id_code,experiment,plate,well,sirna,experiment_type,dataset
U2OS-01_1_E02,U2OS-01,1,E02,51,U2OS,train
U2OS-01_1_E03,U2OS-01,1,E03,546,U2OS,train
U2OS-01_1_E04,U2OS-01,1,E04,335,U2OS,train
U2OS-01_1_E05,U2OS-01,1,E05,432,U2OS,train
U2OS-01_1_E06,U2OS-01,1,E06,666,U2OS,train
U2OS-01_1_E07,U2OS-01,1,E07,319,U2OS,train
U2OS-01_1_E08,U2OS-01,1,E08,142,U2OS,train
U2OS-01_1_E09,U2OS-01,1,E09,955,U2OS,train
U2OS-01_1_E10,U2OS-01,1,E10,686,U2OS,train
U2OS-01_1_E11,U2OS-01,1,E11,484,U2OS,train
U2OS-01_1_E12,U2OS-01,1,E12,337,U2OS,train
U2OS-01_1_E13,U2OS-01,1,E13,940,U2OS,train
U2OS-01_1_E14,U2OS-01,1,E14,365,U2OS,train
U2OS-01_1_E15,U2OS-01,1,E15,387,U2OS,train
U2OS-01_1_E16,U2OS-01,1,E16,525,U2OS,train
U2OS-01_1_E17,U2OS-01,1,E17,617,U2OS,train
U2OS-01_1_E18,U2OS-01,1,E18,32,U2OS,train
U2OS-01_1_E19,U2OS-01,1,E19,1007,U2OS,train
U2OS-01_1_E20,U2OS-01,1,E20,777,U2OS,train
U2OS-01_1_E21,U2OS-01,1,E21,119,U2OS,train
U2OS-01_1_E22,U2OS-01,1,E22,173,U2OS,train
U2OS-01_1_E23,U2OS-01,1,E23,807,U2OS,train
U2OS-01_1_F02,U2OS-01,1,F02,759,U2OS,train
U2OS-01_1_F04,U2OS-01,1,F04,886,U2OS,train
U2OS-01_1_F05,U2OS-01,1,F05,39,U2OS,train
U2OS-01_1_F06,U2OS-01,1,F06,198,U2OS,train
U2OS-01_1_F08,U2OS-01,1,F08,916,U2OS,train
U2OS-01_1_F09,U2OS-01,1,F09,168,U2OS,train
U2OS-01_1_F10,U2OS-01,1,F10,98,U2OS,train
U2OS-01_1_F12,U2OS-01,1,F12,1000,U2OS,train
U2OS-01_1_F13,U2OS-01,1,F13,191,U2OS,train
U2OS-01_1_F14,U2OS-01,1,F14,487,U2OS,train
U2OS-01_1_F16,U2OS-01,1,F16,214,U2OS,train
U2OS-01_1_F17,U2OS-01,1,F17,943,U2OS,train
U2OS-01_1_F18,U2OS-01,1,F18,863,U2OS,train
U2OS-01_1_F20,U2OS-01,1,F20,271,U2OS,train
U2OS-01_1_F21,U2OS-01,1,F21,437,U2OS,train
U2OS-01_1_F23,U2OS-01,1,F23,691,U2OS,train
U2OS-01_1_G02,U2OS-01,1,G02,99,U2OS,train
U2OS-01_1_G03,U2OS-01,1,G03,633,U2OS,train
U2OS-01_1_G04,U2OS-01,1,G04,21,U2OS,train
U2OS-01_1_G05,U2OS-01,1,G05,62,U2OS,train
U2OS-01_1_G06,U2OS-01,1,G06,818,U2OS,train
U2OS-01_1_G07,U2OS-01,1,G07,819,U2OS,train
U2OS-01_1_G08,U2OS-01,1,G08,583,U2OS,train
U2OS-01_1_G09,U2OS-01,1,G09,755,U2OS,train
U2OS-01_1_G10,U2OS-01,1,G10,237,U2OS,train
U2OS-01_1_G11,U2OS-01,1,G11,599,U2OS,train
U2OS-01_1_G12,U2OS-01,1,G12,289,U2OS,train
U2OS-01_1_G13,U2OS-01,1,G13,625,U2OS,train
U2OS-01_1_G14,U2OS-01,1,G14,869,U2OS,train
U2OS-01_1_G15,U2OS-01,1,G15,446,U2OS,train
U2OS-01_1_G16,U2OS-01,1,G16,866,U2OS,train
U2OS-01_1_G17,U2OS-01,1,G17,564,U2OS,train
U2OS-01_1_G18,U2OS-01,1,G18,246,U2OS,train
U2OS-01_1_G19,U2OS-01,1,G19,820,U2OS,train
U2OS-01_1_G20,U2OS-01,1,G20,127,U2OS,train
U2OS-01_1_G21,U2OS-01,1,G21,283,U2OS,train
U2OS-01_1_G22,U2OS-01,1,G22,769,U2OS,train
U2OS-01_1_G23,U2OS-01,1,G23,402,U2OS,train
U2OS-01_1_H02,U2OS-01,1,H02,749,U2OS,train
U2OS-01_1_H04,U2OS-01,1,H04,252,U2OS,train
U2OS-01_1_H05,U2OS-01,1,H05,197,U2OS,train
U2OS-01_1_H06,U2OS-01,1,H06,338,U2OS,train
U2OS-01_1_H08,U2OS-01,1,H08,527,U2OS,train
U2OS-01_1_H09,U2OS-01,1,H09,554,U2OS,train
U2OS-01_1_H10,U2OS-01,1,H10,145,U2OS,train
U2OS-01_1_H12,U2OS-01,1,H12,848,U2OS,train
U2OS-01_1_H13,U2OS-01,1,H13,961,U2OS,train
U2OS-01_1_H14,U2OS-01,1,H14,1074,U2OS,train
U2OS-01_1_H16,U2OS-01,1,H16,748,U2OS,train
U2OS-01_1_H17,U2OS-01,1,H17,595,U2OS,train
U2OS-01_1_H18,U2OS-01,1,H18,1091,U2OS,train
U2OS-01_1_H20,U2OS-01,1,H20,1012,U2OS,train
U2OS-01_1_H21,U2OS-01,1,H21,265,U2OS,train
U2OS-01_1_H23,U2OS-01,1,H23,643,U2OS,train
U2OS-01_1_I02,U2OS-01,1,I02,369,U2OS,train
U2OS-01_1_I03,U2OS-01,1,I03,530,U2OS,train
U2OS-01_1_I04,U2OS-01,1,I04,96,U2OS,train
U2OS-01_1_I05,U2OS-01,1,I05,593,U2OS,train
U2OS-01_1_I06,U2OS-01,1,I06,740,U2OS,train
U2OS-01_1_I07,U2OS-01,1,I07,677,U2OS,train
U2OS-01_1_I08,U2OS-01,1,I08,53,U2OS,train
U2OS-01_1_I09,U2OS-01,1,I09,278,U2OS,train
U2OS-01_1_I10,U2OS-01,1,I10,690,U2OS,train
U2OS-01_1_I11,U2OS-01,1,I11,76,U2OS,train
U2OS-01_1_I12,U2OS-01,1,I12,603,U2OS,train
U2OS-01_1_I13,U2OS-01,1,I13,120,U2OS,train
U2OS-01_1_I14,U2OS-01,1,I14,858,U2OS,train
U2OS-01_1_I15,U2OS-01,1,I15,438,U2OS,train
U2OS-01_1_I16,U2OS-01,1,I16,738,U2OS,train
U2OS-01_1_I17,U2OS-01,1,I17,590,U2OS,train
U2OS-01_1_I18,U2OS-01,1,I18,809,U2OS,train
U2OS-01_1_I19,U2OS-01,1,I19,485,U2OS,train
U2OS-01_1_I20,U2OS-01,1,I20,422,U2OS,train
U2OS-01_1_I21,U2OS-01,1,I21,551,U2OS,train
U2OS-01_1_I22,U2OS-01,1,I22,465,U2OS,train
U2OS-01_1_I23,U2OS-01,1,I23,1059,U2OS,train
U2OS-01_1_J02,U2OS-01,1,J02,808,U2OS,train
U2OS-01_1_J04,U2OS-01,1,J04,652,U2OS,train
U2OS-01_1_J05,U2OS-01,1,J05,671,U2OS,train
U2OS-01_1_J06,U2OS-01,1,J06,504,U2OS,train
U2OS-01_1_J08,U2OS-01,1,J08,616,U2OS,train
U2OS-01_1_J09,U2OS-01,1,J09,963,U2OS,train
U2OS-01_1_J10,U2OS-01,1,J10,1086,U2OS,train
U2OS-01_1_J12,U2OS-01,1,J12,114,U2OS,train
U2OS-01_1_J13,U2OS-01,1,J13,463,U2OS,train
U2OS-01_1_J14,U2OS-01,1,J14,215,U2OS,train
U2OS-01_1_J16,U2OS-01,1,J16,35,U2OS,train
U2OS-01_1_J17,U2OS-01,1,J17,1068,U2OS,train
U2OS-01_1_J18,U2OS-01,1,J18,795,U2OS,train
U2OS-01_1_J20,U2OS-01,1,J20,548,U2OS,train
U2OS-01_1_J21,U2OS-01,1,J21,834,U2OS,train
U2OS-01_1_J23,U2OS-01,1,J23,805,U2OS,train
U2OS-01_1_K02,U2OS-01,1,K02,1105,U2OS,train
U2OS-01_1_K03,U2OS-01,1,K03,516,U2OS,train
U2OS-01_1_K04,U2OS-01,1,K04,122,U2OS,train
U2OS-01_1_K05,U2OS-01,1,K05,774,U2OS,train
U2OS-01_1_K06,U2OS-01,1,K06,977,U2OS,train
U2OS-01_1_K07,U2OS-01,1,K07,860,U2OS,train
U2OS-01_1_K08,U2OS-01,1,K08,990,U2OS,train
U2OS-01_1_K09,U2OS-01,1,K09,995,U2OS,train
U2OS-01_1_K10,U2OS-01,1,K10,1071,U2OS,train
U2OS-01_1_K11,U2OS-01,1,K11,1099,U2OS,train
U2OS-01_1_K12,U2OS-01,1,K12,515,U2OS,train
U2OS-01_1_K13,U2OS-01,1,K13,1014,U2OS,train
U2OS-01_1_K14,U2OS-01,1,K14,49,U2OS,train
U2OS-01_1_K15,U2OS-01,1,K15,125,U2OS,train
U2OS-01_1_K16,U2OS-01,1,K16,115,U2OS,train
U2OS-01_1_K17,U2OS-01,1,K17,533,U2OS,train
U2OS-01_1_K18,U2OS-01,1,K18,375,U2OS,train
U2OS-01_1_K19,U2OS-01,1,K19,159,U2OS,train
U2OS-01_1_K20,U2OS-01,1,K20,636,U2OS,train
U2OS-01_1_K21,U2OS-01,1,K21,942,U2OS,train
U2OS-01_1_K22,U2OS-01,1,K22,716,U2OS,train
U2OS-01_1_K23,U2OS-01,1,K23,134,U2OS,train
U2OS-01_1_L02,U2OS-01,1,L02,608,U2OS,train
U2OS-01_1_L03,U2OS-01,1,L03,183,U2OS,train
U2OS-01_1_L04,U2OS-01,1,L04,646,U2OS,train
U2OS-01_1_L05,U2OS-01,1,L05,185,U2OS,train
U2OS-01_1_L06,U2OS-01,1,L06,936,U2OS,train
U2OS-01_1_L07,U2OS-01,1,L07,800,U2OS,train
U2OS-01_1_L08,U2OS-01,1,L08,637,U2OS,train
U2OS-01_1_L09,U2OS-01,1,L09,377,U2OS,train
U2OS-01_1_L10,U2OS-01,1,L10,469,U2OS,train
U2OS-01_1_L11,U2OS-01,1,L11,842,U2OS,train
U2OS-01_1_L12,U2OS-01,1,L12,279,U2OS,train
U2OS-01_1_L13,U2OS-01,1,L13,989,U2OS,train
U2OS-01_1_L14,U2OS-01,1,L14,512,U2OS,train
U2OS-01_1_L15,U2OS-01,1,L15,250,U2OS,train
U2OS-01_1_L16,U2OS-01,1,L16,494,U2OS,train
U2OS-01_1_L17,U2OS-01,1,L17,174,U2OS,train
U2OS-01_1_L18,U2OS-01,1,L18,1085,U2OS,train
U2OS-01_1_L19,U2OS-01,1,L19,658,U2OS,train
U2OS-01_1_L20,U2OS-01,1,L20,648,U2OS,train
U2OS-01_1_L21,U2OS-01,1,L21,300,U2OS,train
U2OS-01_1_L22,U2OS-01,1,L22,363,U2OS,train
U2OS-01_1_L23,U2OS-01,1,L23,520,U2OS,train
U2OS-01_1_M02,U2OS-01,1,M02,491,U2OS,train
U2OS-01_1_M04,U2OS-01,1,M04,763,U2OS,train
U2OS-01_1_M05,U2OS-01,1,M05,435,U2OS,train
U2OS-01_1_M06,U2OS-01,1,M06,123,U2OS,train
U2OS-01_1_M08,U2OS-01,1,M08,649,U2OS,train
U2OS-01_1_M09,U2OS-01,1,M09,259,U2OS,train
U2OS-01_1_M10,U2OS-01,1,M10,727,U2OS,train
U2OS-01_1_M12,U2OS-01,1,M12,713,U2OS,train
U2OS-01_1_M13,U2OS-01,1,M13,970,U2OS,train
U2OS-01_1_M14,U2OS-01,1,M14,359,U2OS,train
U2OS-01_1_M16,U2OS-01,1,M16,864,U2OS,train
U2OS-01_1_M17,U2OS-01,1,M17,135,U2OS,train
U2OS-01_1_M18,U2OS-01,1,M18,829,U2OS,train
U2OS-01_1_M20,U2OS-01,1,M20,443,U2OS,train
U2OS-01_1_M21,U2OS-01,1,M21,234,U2OS,train
U2OS-01_1_M23,U2OS-01,1,M23,210,U2OS,train
U2OS-01_1_N02,U2OS-01,1,N02,678,U2OS,train
U2OS-01_1_N03,U2OS-01,1,N03,586,U2OS,train
U2OS-01_1_N04,U2OS-01,1,N04,947,U2OS,train
U2OS-01_1_N05,U2OS-01,1,N05,969,U2OS,train
U2OS-01_1_N06,U2OS-01,1,N06,944,U2OS,train
U2OS-01_1_N07,U2OS-01,1,N07,815,U2OS,train
U2OS-01_1_N08,U2OS-01,1,N08,163,U2OS,train
U2OS-01_1_N09,U2OS-01,1,N09,311,U2OS,train
U2OS-01_1_N10,U2OS-01,1,N10,664,U2OS,train
U2OS-01_1_N11,U2OS-01,1,N11,184,U2OS,train
U2OS-01_1_N12,U2OS-01,1,N12,186,U2OS,train
U2OS-01_1_N13,U2OS-01,1,N13,151,U2OS,train
U2OS-01_1_N14,U2OS-01,1,N14,84,U2OS,train
U2OS-01_1_N15,U2OS-01,1,N15,448,U2OS,train
U2OS-01_1_N16,U2OS-01,1,N16,368,U2OS,train
U2OS-01_1_N17,U2OS-01,1,N17,679,U2OS,train
U2OS-01_1_N18,U2OS-01,1,N18,167,U2OS,train
U2OS-01_1_N19,U2OS-01,1,N19,888,U2OS,train
U2OS-01_1_N20,U2OS-01,1,N20,394,U2OS,train
U2OS-01_1_N21,U2OS-01,1,N21,707,U2OS,train
U2OS-01_1_N22,U2OS-01,1,N22,782,U2OS,train
U2OS-01_1_N23,U2OS-01,1,N23,1093,U2OS,train
U2OS-01_1_O02,U2OS-01,1,O02,310,U2OS,train
U2OS-01_1_O03,U2OS-01,1,O03,922,U2OS,train
U2OS-01_1_O04,U2OS-01,1,O04,873,U2OS,train
U2OS-01_1_O05,U2OS-01,1,O05,510,U2OS,train
U2OS-01_1_O06,U2OS-01,1,O06,255,U2OS,train
U2OS-01_1_O07,U2OS-01,1,O07,396,U2OS,train
U2OS-01_1_O08,U2OS-01,1,O08,1087,U2OS,train
U2OS-01_1_O09,U2OS-01,1,O09,908,U2OS,train
U2OS-01_1_O10,U2OS-01,1,O10,129,U2OS,train
U2OS-01_1_O11,U2OS-01,1,O11,821,U2OS,train
U2OS-01_1_O12,U2OS-01,1,O12,322,U2OS,train
U2OS-01_1_O13,U2OS-01,1,O13,992,U2OS,train
U2OS-01_1_O14,U2OS-01,1,O14,919,U2OS,train
U2OS-01_1_O15,U2OS-01,1,O15,347,U2OS,train
U2OS-01_1_O16,U2OS-01,1,O16,480,U2OS,train
U2OS-01_1_O17,U2OS-01,1,O17,65,U2OS,train
U2OS-01_1_O18,U2OS-01,1,O18,672,U2OS,train
U2OS-01_1_O19,U2OS-01,1,O19,190,U2OS,train
U2OS-01_1_O20,U2OS-01,1,O20,614,U2OS,train
U2OS-01_1_O21,U2OS-01,1,O21,380,U2OS,train
U2OS-01_1_O22,U2OS-01,1,O22,545,U2OS,train
U2OS-01_1_O23,U2OS-01,1,O23,326,U2OS,train
U2OS-01_2_B03,U2OS-01,2,B03,31,U2OS,train
U2OS-01_2_B04,U2OS-01,2,B04,204,U2OS,train
U2OS-01_2_B05,U2OS-01,2,B05,71,U2OS,train
U2OS-01_2_B06,U2OS-01,2,B06,152,U2OS,train
U2OS-01_2_B07,U2OS-01,2,B07,367,U2OS,train
U2OS-01_2_B08,U2OS-01,2,B08,440,U2OS,train
U2OS-01_2_B09,U2OS-01,2,B09,720,U2OS,train
U2OS-01_2_B10,U2OS-01,2,B10,430,U2OS,train
U2OS-01_2_B11,U2OS-01,2,B11,140,U2OS,train
U2OS-01_2_B12,U2OS-01,2,B12,979,U2OS,train
U2OS-01_2_B13,U2OS-01,2,B13,323,U2OS,train
U2OS-01_2_B14,U2OS-01,2,B14,602,U2OS,train
U2OS-01_2_B15,U2OS-01,2,B15,953,U2OS,train
U2OS-01_2_B16,U2OS-01,2,B16,13,U2OS,train
U2OS-01_2_B17,U2OS-01,2,B17,1009,U2OS,train
U2OS-01_2_B18,U2OS-01,2,B18,904,U2OS,train
U2OS-01_2_B19,U2OS-01,2,B19,574,U2OS,train
U2OS-01_2_B20,U2OS-01,2,B20,792,U2OS,train
U2OS-01_2_B21,U2OS-01,2,B21,468,U2OS,train
U2OS-01_2_B22,U2OS-01,2,B22,79,U2OS,train
U2OS-01_2_B23,U2OS-01,2,B23,243,U2OS,train
U2OS-01_2_C02,U2OS-01,2,C02,488,U2OS,train
U2OS-01_2_C04,U2OS-01,2,C04,241,U2OS,train
U2OS-01_2_C05,U2OS-01,2,C05,610,U2OS,train
U2OS-01_2_C06,U2OS-01,2,C06,37,U2OS,train
U2OS-01_2_C08,U2OS-01,2,C08,814,U2OS,train
U2OS-01_2_C09,U2OS-01,2,C09,930,U2OS,train
U2OS-01_2_C10,U2OS-01,2,C10,193,U2OS,train
U2OS-01_2_C12,U2OS-01,2,C12,609,U2OS,train
U2OS-01_2_C13,U2OS-01,2,C13,304,U2OS,train
U2OS-01_2_C14,U2OS-01,2,C14,638,U2OS,train
U2OS-01_2_C16,U2OS-01,2,C16,273,U2OS,train
U2OS-01_2_C17,U2OS-01,2,C17,73,U2OS,train
U2OS-01_2_C18,U2OS-01,2,C18,176,U2OS,train
U2OS-01_2_C20,U2OS-01,2,C20,833,U2OS,train
U2OS-01_2_C21,U2OS-01,2,C21,68,U2OS,train
U2OS-01_2_C23,U2OS-01,2,C23,596,U2OS,train
U2OS-01_2_D02,U2OS-01,2,D02,998,U2OS,train
U2OS-01_2_D03,U2OS-01,2,D03,231,U2OS,train
U2OS-01_2_D04,U2OS-01,2,D04,619,U2OS,train
U2OS-01_2_D05,U2OS-01,2,D05,839,U2OS,train
U2OS-01_2_D06,U2OS-01,2,D06,929,U2OS,train
U2OS-01_2_D07,U2OS-01,2,D07,702,U2OS,train
U2OS-01_2_D08,U2OS-01,2,D08,594,U2OS,train
U2OS-01_2_D09,U2OS-01,2,D09,1094,U2OS,train
U2OS-01_2_D10,U2OS-01,2,D10,935,U2OS,train
U2OS-01_2_D11,U2OS-01,2,D11,928,U2OS,train
U2OS-01_2_D12,U2OS-01,2,D12,1054,U2OS,train
U2OS-01_2_D13,U2OS-01,2,D13,985,U2OS,train
U2OS-01_2_D14,U2OS-01,2,D14,36,U2OS,train
U2OS-01_2_D15,U2OS-01,2,D15,592,U2OS,train
U2OS-01_2_D16,U2OS-01,2,D16,306,U2OS,train
U2OS-01_2_D17,U2OS-01,2,D17,455,U2OS,train
U2OS-01_2_D18,U2OS-01,2,D18,45,U2OS,train
U2OS-01_2_D19,U2OS-01,2,D19,418,U2OS,train
U2OS-01_2_D20,U2OS-01,2,D20,103,U2OS,train
U2OS-01_2_D21,U2OS-01,2,D21,230,U2OS,train
U2OS-01_2_D22,U2OS-01,2,D22,635,U2OS,train
U2OS-01_2_D23,U2OS-01,2,D23,474,U2OS,train
U2OS-01_2_E02,U2OS-01,2,E02,1050,U2OS,train
U2OS-01_2_E03,U2OS-01,2,E03,17,U2OS,train
U2OS-01_2_E04,U2OS-01,2,E04,374,U2OS,train
U2OS-01_2_E05,U2OS-01,2,E05,862,U2OS,train
U2OS-01_2_E06,U2OS-01,2,E06,1036,U2OS,train
U2OS-01_2_E07,U2OS-01,2,E07,758,U2OS,train
U2OS-01_2_E08,U2OS-01,2,E08,630,U2OS,train
U2OS-01_2_E09,U2OS-01,2,E09,1011,U2OS,train
U2OS-01_2_E10,U2OS-01,2,E10,18,U2OS,train
U2OS-01_2_E11,U2OS-01,2,E11,746,U2OS,train
U2OS-01_2_E12,U2OS-01,2,E12,824,U2OS,train
U2OS-01_2_E13,U2OS-01,2,E13,58,U2OS,train
U2OS-01_2_E14,U2OS-01,2,E14,270,U2OS,train
U2OS-01_2_E15,U2OS-01,2,E15,680,U2OS,train
U2OS-01_2_E16,U2OS-01,2,E16,1004,U2OS,train
U2OS-01_2_E17,U2OS-01,2,E17,1069,U2OS,train
U2OS-01_2_E18,U2OS-01,2,E18,663,U2OS,train
U2OS-01_2_E19,U2OS-01,2,E19,631,U2OS,train
U2OS-01_2_E20,U2OS-01,2,E20,264,U2OS,train
U2OS-01_2_E21,U2OS-01,2,E21,836,U2OS,train
U2OS-01_2_E22,U2OS-01,2,E22,591,U2OS,train
U2OS-01_2_E23,U2OS-01,2,E23,684,U2OS,train
U2OS-01_2_F02,U2OS-01,2,F02,107,U2OS,train
U2OS-01_2_F04,U2OS-01,2,F04,854,U2OS,train
U2OS-01_2_F05,U2OS-01,2,F05,773,U2OS,train
U2OS-01_2_F06,U2OS-01,2,F06,220,U2OS,train
U2OS-01_2_F08,U2OS-01,2,F08,872,U2OS,train
U2OS-01_2_F09,U2OS-01,2,F09,822,U2OS,train
U2OS-01_2_F10,U2OS-01,2,F10,964,U2OS,train
U2OS-01_2_F12,U2OS-01,2,F12,1021,U2OS,train
U2OS-01_2_F13,U2OS-01,2,F13,137,U2OS,train
U2OS-01_2_F14,U2OS-01,2,F14,568,U2OS,train
U2OS-01_2_F16,U2OS-01,2,F16,634,U2OS,train
U2OS-01_2_F17,U2OS-01,2,F17,912,U2OS,train
U2OS-01_2_F18,U2OS-01,2,F18,878,U2OS,train
U2OS-01_2_F20,U2OS-01,2,F20,931,U2OS,train
U2OS-01_2_F21,U2OS-01,2,F21,298,U2OS,train
U2OS-01_2_F23,U2OS-01,2,F23,433,U2OS,train
U2OS-01_2_G02,U2OS-01,2,G02,82,U2OS,train
U2OS-01_2_G03,U2OS-01,2,G03,817,U2OS,train
U2OS-01_2_G04,U2OS-01,2,G04,997,U2OS,train
U2OS-01_2_G05,U2OS-01,2,G05,645,U2OS,train
U2OS-01_2_G06,U2OS-01,2,G06,756,U2OS,train
U2OS-01_2_G07,U2OS-01,2,G07,403,U2OS,train
U2OS-01_2_G08,U2OS-01,2,G08,573,U2OS,train
U2OS-01_2_G09,U2OS-01,2,G09,416,U2OS,train
U2OS-01_2_G10,U2OS-01,2,G10,297,U2OS,train
U2OS-01_2_G11,U2OS-01,2,G11,286,U2OS,train
U2OS-01_2_G12,U2OS-01,2,G12,993,U2OS,train
U2OS-01_2_G13,U2OS-01,2,G13,213,U2OS,train
U2OS-01_2_G14,U2OS-01,2,G14,275,U2OS,train
U2OS-01_2_G15,U2OS-01,2,G15,621,U2OS,train
U2OS-01_2_G16,U2OS-01,2,G16,799,U2OS,train
U2OS-01_2_G17,U2OS-01,2,G17,1097,U2OS,train
U2OS-01_2_G18,U2OS-01,2,G18,370,U2OS,train
U2OS-01_2_G19,U2OS-01,2,G19,531,U2OS,train
U2OS-01_2_G20,U2OS-01,2,G20,354,U2OS,train
U2OS-01_2_G21,U2OS-01,2,G21,69,U2OS,train
U2OS-01_2_G22,U2OS-01,2,G22,441,U2OS,train
U2OS-01_2_G23,U2OS-01,2,G23,161,U2OS,train
U2OS-01_2_H02,U2OS-01,2,H02,187,U2OS,train
U2OS-01_2_H04,U2OS-01,2,H04,331,U2OS,train
U2OS-01_2_H05,U2OS-01,2,H05,911,U2OS,train
U2OS-01_2_H06,U2OS-01,2,H06,1010,U2OS,train
U2OS-01_2_H08,U2OS-01,2,H08,850,U2OS,train
U2OS-01_2_H09,U2OS-01,2,H09,899,U2OS,train
U2OS-01_2_H10,U2OS-01,2,H10,85,U2OS,train
U2OS-01_2_H12,U2OS-01,2,H12,1081,U2OS,train
U2OS-01_2_H13,U2OS-01,2,H13,318,U2OS,train
U2OS-01_2_H14,U2OS-01,2,H14,294,U2OS,train
U2OS-01_2_H16,U2OS-01,2,H16,356,U2OS,train
U2OS-01_2_H17,U2OS-01,2,H17,14,U2OS,train
U2OS-01_2_H18,U2OS-01,2,H18,406,U2OS,train
U2OS-01_2_H20,U2OS-01,2,H20,785,U2OS,train
U2OS-01_2_H21,U2OS-01,2,H21,1055,U2OS,train
U2OS-01_2_H23,U2OS-01,2,H23,1073,U2OS,train
U2OS-01_2_I02,U2OS-01,2,I02,522,U2OS,train
U2OS-01_2_I03,U2OS-01,2,I03,612,U2OS,train
U2OS-01_2_I04,U2OS-01,2,I04,1082,U2OS,train
U2OS-01_2_I05,U2OS-01,2,I05,249,U2OS,train
U2OS-01_2_I06,U2OS-01,2,I06,812,U2OS,train
U2OS-01_2_I07,U2OS-01,2,I07,980,U2OS,train
U2OS-01_2_I08,U2OS-01,2,I08,924,U2OS,train
U2OS-01_2_I09,U2OS-01,2,I09,948,U2OS,train
U2OS-01_2_I10,U2OS-01,2,I10,509,U2OS,train
U2OS-01_2_I11,U2OS-01,2,I11,880,U2OS,train
U2OS-01_2_I12,U2OS-01,2,I12,737,U2OS,train
U2OS-01_2_I13,U2OS-01,2,I13,476,U2OS,train
U2OS-01_2_I14,U2OS-01,2,I14,688,U2OS,train
U2OS-01_2_I15,U2OS-01,2,I15,1103,U2OS,train
U2OS-01_2_I16,U2OS-01,2,I16,841,U2OS,train
U2OS-01_2_I17,U2OS-01,2,I17,885,U2OS,train
U2OS-01_2_I18,U2OS-01,2,I18,843,U2OS,train
U2OS-01_2_I19,U2OS-01,2,I19,958,U2OS,train
U2OS-01_2_I20,U2OS-01,2,I20,698,U2OS,train
U2OS-01_2_I21,U2OS-01,2,I21,261,U2OS,train
U2OS-01_2_I22,U2OS-01,2,I22,235,U2OS,train
U2OS-01_2_I23,U2OS-01,2,I23,1061,U2OS,train
U2OS-01_2_J02,U2OS-01,2,J02,260,U2OS,train
U2OS-01_2_J04,U2OS-01,2,J04,696,U2OS,train
U2OS-01_2_J05,U2OS-01,2,J05,420,U2OS,train
U2OS-01_2_J06,U2OS-01,2,J06,882,U2OS,train
U2OS-01_2_J08,U2OS-01,2,J08,251,U2OS,train
U2OS-01_2_J09,U2OS-01,2,J09,201,U2OS,train
U2OS-01_2_J10,U2OS-01,2,J10,1026,U2OS,train
U2OS-01_2_J12,U2OS-01,2,J12,892,U2OS,train
U2OS-01_2_J13,U2OS-01,2,J13,328,U2OS,train
U2OS-01_2_J14,U2OS-01,2,J14,16,U2OS,train
U2OS-01_2_J16,U2OS-01,2,J16,156,U2OS,train
U2OS-01_2_J17,U2OS-01,2,J17,540,U2OS,train
U2OS-01_2_J18,U2OS-01,2,J18,693,U2OS,train
U2OS-01_2_J20,U2OS-01,2,J20,288,U2OS,train
U2OS-01_2_J21,U2OS-01,2,J21,728,U2OS,train
U2OS-01_2_J23,U2OS-01,2,J23,906,U2OS,train
U2OS-01_2_K02,U2OS-01,2,K02,1001,U2OS,train
U2OS-01_2_K03,U2OS-01,2,K03,772,U2OS,train
U2OS-01_2_K04,U2OS-01,2,K04,711,U2OS,train
U2OS-01_2_K05,U2OS-01,2,K05,1048,U2OS,train
U2OS-01_2_K06,U2OS-01,2,K06,767,U2OS,train
U2OS-01_2_K07,U2OS-01,2,K07,741,U2OS,train
U2OS-01_2_K08,U2OS-01,2,K08,226,U2OS,train
U2OS-01_2_K09,U2OS-01,2,K09,771,U2OS,train
U2OS-01_2_K10,U2OS-01,2,K10,344,U2OS,train
U2OS-01_2_K11,U2OS-01,2,K11,50,U2OS,train
U2OS-01_2_K12,U2OS-01,2,K12,240,U2OS,train
U2OS-01_2_K13,U2OS-01,2,K13,386,U2OS,train
U2OS-01_2_K14,U2OS-01,2,K14,1075,U2OS,train
U2OS-01_2_K15,U2OS-01,2,K15,778,U2OS,train
U2OS-01_2_K16,U2OS-01,2,K16,97,U2OS,train
U2OS-01_2_K17,U2OS-01,2,K17,656,U2OS,train
U2OS-01_2_K18,U2OS-01,2,K18,143,U2OS,train
U2OS-01_2_K19,U2OS-01,2,K19,1045,U2OS,train
U2OS-01_2_K20,U2OS-01,2,K20,205,U2OS,train
U2OS-01_2_K21,U2OS-01,2,K21,67,U2OS,train
U2OS-01_2_K22,U2OS-01,2,K22,419,U2OS,train
U2OS-01_2_K23,U2OS-01,2,K23,835,U2OS,train
U2OS-01_2_L02,U2OS-01,2,L02,534,U2OS,train
U2OS-01_2_L03,U2OS-01,2,L03,325,U2OS,train
U2OS-01_2_L04,U2OS-01,2,L04,292,U2OS,train
U2OS-01_2_L05,U2OS-01,2,L05,150,U2OS,train
U2OS-01_2_L06,U2OS-01,2,L06,949,U2OS,train
U2OS-01_2_L07,U2OS-01,2,L07,458,U2OS,train
U2OS-01_2_L08,U2OS-01,2,L08,332,U2OS,train
U2OS-01_2_L09,U2OS-01,2,L09,575,U2OS,train
U2OS-01_2_L10,U2OS-01,2,L10,223,U2OS,train
